"HealthTopicCode","MeasureLabel","MeasurePopulation","MeasureCode","MeasureId","MeasureType","TimeUnit","GeoLevel","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N","NMissing","NLowerResolution"
"ZIKV","Distribution by age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.PROPORTION",243909,"D","Y",2,"2016","AT",2,"5-14",2.43902439,NA,NA,41,0,0
"ZIKV","Distribution by age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.PROPORTION",243909,"D","Y",2,"2016","AT",3,"15-24",19.51219512,NA,NA,41,0,0
"ZIKV","Distribution by age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.PROPORTION",243909,"D","Y",2,"2016","AT",4,"25-44",51.21951219,NA,NA,41,0,0
"ZIKV","Distribution by age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.PROPORTION",243909,"D","Y",2,"2016","AT",5,"45-64",17.07317073,NA,NA,41,0,0
"ZIKV","Distribution by age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.PROPORTION",243909,"D","Y",2,"2016","AT",6,"65+",9.75609756,NA,NA,41,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",1,"0-4",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",2,"5-14",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",3,"15-24",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",4,"25-44",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",5,"45-64",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","UK",6,"65+",NA,NA,NA,3,3,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",1,"0-4",0,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",2,"5-14",1,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",3,"15-24",20,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",4,"25-44",104,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",5,"45-64",63,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","UK",6,"65+",6,NA,NA,194,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",1,"0-4",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",2,"5-14",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",3,"15-24",1,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",4,"25-44",2,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",5,"45-64",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SK",6,"65+",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",1,"0-4",0,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",2,"5-14",0,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",3,"15-24",0,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",4,"25-44",6,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",5,"45-64",0,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SI",6,"65+",1,NA,NA,7,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",1,"0-4",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",2,"5-14",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",3,"15-24",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",4,"25-44",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",5,"45-64",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","SE",6,"65+",NA,NA,NA,1,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",1,"0-4",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",2,"5-14",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",3,"15-24",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",4,"25-44",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",5,"45-64",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","SE",6,"65+",NA,NA,NA,34,34,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",1,"0-4",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",2,"5-14",1,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",3,"15-24",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",4,"25-44",2,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",5,"45-64",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","RO",6,"65+",0,NA,NA,3,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",1,"0-4",0,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",2,"5-14",0,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",3,"15-24",1,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",4,"25-44",10,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",5,"45-64",6,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","PT",6,"65+",1,NA,NA,18,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",1,"0-4",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",2,"5-14",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",3,"15-24",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",4,"25-44",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",5,"45-64",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NO",6,"65+",NA,NA,NA,8,8,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",1,"0-4",0,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",2,"5-14",0,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",3,"15-24",0,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",4,"25-44",1,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",5,"45-64",10,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","NL",6,"65+",0,NA,NA,11,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",1,"0-4",0,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",2,"5-14",1,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",3,"15-24",15,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",4,"25-44",39,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",5,"45-64",35,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","NL",6,"65+",7,NA,NA,98,1,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",1,"0-4",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",2,"5-14",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",3,"15-24",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",4,"25-44",2,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",5,"45-64",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","MT",6,"65+",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","LV",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","LV",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2014","LV",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","LV",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LV",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",1,"0-4",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",2,"5-14",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",3,"15-24",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",4,"25-44",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",5,"45-64",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","LU",6,"65+",NA,NA,NA,2,2,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",1,"0-4",0,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",2,"5-14",0,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",3,"15-24",12,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",4,"25-44",62,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",5,"45-64",22,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IT",6,"65+",5,NA,NA,101,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",1,"0-4",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",2,"5-14",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",3,"15-24",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",4,"25-44",1,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",5,"45-64",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","IE",6,"65+",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",1,"0-4",1,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",2,"5-14",0,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",3,"15-24",1,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",4,"25-44",11,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",5,"45-64",2,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","IE",6,"65+",0,NA,NA,15,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",1,"0-4",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",2,"5-14",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",3,"15-24",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",4,"25-44",2,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",5,"45-64",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","HU",6,"65+",0,NA,NA,2,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",1,"0-4",7,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",2,"5-14",36,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",3,"15-24",69,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",4,"25-44",551,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",5,"45-64",378,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FR",6,"65+",94,NA,NA,1141,6,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",1,"0-4",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",2,"5-14",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",3,"15-24",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",4,"25-44",1,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",5,"45-64",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2015","FI",6,"65+",0,NA,NA,1,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",1,"0-4",0,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",2,"5-14",0,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",3,"15-24",1,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",4,"25-44",5,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",5,"45-64",0,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2016","FI",6,"65+",0,NA,NA,6,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",4,"25-44",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",5,"45-64",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2012","EU_EEA31",6,"65+",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","EU_EEA31",1,"0-4",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","EU_EEA31",2,"5-14",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","EU_EEA31",3,"15-24",0,NA,NA,0,0,0
"ZIKV","Age - AER Only (not visible in Public Atlas)","All cases","ALL.AGE.COUNT",243908,"D","Y",2,"2013","EU_EEA31",4,"25-44",0,NA,NA,0,0,0
